index,deltaTTCP,scenario,strategy
22,-1.924824009891629,Scenario12,B
23,-1.9203762632300294,Scenario12,B
24,-1.9168387910121172,Scenario12,B
25,-1.9141391574205198,Scenario12,B
26,-1.912199072865609,Scenario12,B
27,-1.9109268663620718,Scenario12,B
28,-1.8752976050029055,Scenario12,B
0,-3.0041911716213088,Scenario12,B
1,-2.977849628448209,Scenario12,B
2,-2.952256853924786,Scenario12,B
3,-2.9274556522672324,Scenario12,B
4,-2.903752064613936,Scenario12,B
5,-2.8813370307520816,Scenario12,B
6,-2.860254722112546,Scenario12,B
7,-2.8405433404027813,Scenario12,B
8,-2.8222531282755363,Scenario12,B
9,-2.805450923279281,Scenario12,B
10,-2.7902087225040164,Scenario12,B
11,-2.7765570274867653,Scenario12,B
12,-2.764485356006923,Scenario12,B
13,-2.7539594132519505,Scenario12,B
14,-2.7449252652308522,Scenario12,B
15,-2.7373165678761904,Scenario12,B
16,-2.7310395180878313,Scenario12,B
17,-2.7259729052763793,Scenario12,B
18,-2.7219845818239037,Scenario12,B
19,-2.718956433904899,Scenario12,B
20,-2.716764893262224,Scenario12,B
21,-2.6897805914912007,Scenario12,B
0,-2.946463233638224,Scenario12,B
1,-2.9241965931588987,Scenario12,B
2,-2.9026977660455224,Scenario12,B
3,-2.8820091169805675,Scenario12,B
4,-2.862220387604919,Scenario12,B
5,-2.8434575180669937,Scenario12,B
6,-2.825810862421945,Scenario12,B
7,-2.8093340254713794,Scenario12,B
8,-2.7940903762649163,Scenario12,B
9,-2.7801536862055523,Scenario12,B
10,-2.7676111409245143,Scenario12,B
11,-2.7565512361124664,Scenario12,B
12,-2.747020363944579,Scenario12,B
13,-2.7389920946487267,Scenario12,B
14,-2.7323849573105177,Scenario12,B
15,-2.7270992455624,Scenario12,B
16,-2.723042838914576,Scenario12,B
17,-2.720124331785101,Scenario12,B
18,-2.678436729486746,Scenario12,B
0,-2.0694252083194744,Scenario12,B
1,-2.048228797545843,Scenario12,B
2,-2.0278239445273107,Scenario12,B
3,-2.0081602979456394,Scenario12,B
4,-1.9891852943754613,Scenario12,B
5,-1.9708522469794039,Scenario12,B
6,-1.941703775633639,Scenario12,B
7,-1.8920630754011567,Scenario12,B
8,-1.842738594490609,Scenario12,B
9,-1.7911677938113177,Scenario12,B
10,-1.7383307756951831,Scenario12,B
11,-1.6856566962363102,Scenario12,B
12,-1.633140923836554,Scenario12,B
13,-1.580774593539834,Scenario12,B
14,-1.5285613758523269,Scenario12,B
15,-1.476509495480904,Scenario12,B
16,-1.4246459918519512,Scenario12,B
17,-1.3730062506469487,Scenario12,B
18,-1.321765243881612,Scenario12,B
19,-1.2729099137645288,Scenario12,B
20,-1.2270564485347473,Scenario12,B
21,-1.1842044990513423,Scenario12,B
22,-1.1443566518002706,Scenario12,B
23,-1.1074879625151883,Scenario12,B
24,-1.0735397385585432,Scenario12,B
25,-1.0424402970705613,Scenario12,B
26,-1.0140933310561113,Scenario12,B
27,-0.9883984184342998,Scenario12,B
28,-0.9652525546957946,Scenario12,B
29,-0.9445408293762168,Scenario12,B
30,-0.9261355890242047,Scenario12,B
31,-0.9148066327102127,Scenario12,B
32,-0.918247428827112,Scenario12,B
33,-0.9417356845138164,Scenario12,B
34,-0.9686829534085187,Scenario12,B
35,-0.9974065045432888,Scenario12,B
36,-1.0245351124038793,Scenario12,B
37,-1.0460779849778887,Scenario12,B
38,-1.0620768095603512,Scenario12,B
39,-1.0709472188462308,Scenario12,B
40,-1.0626982357358692,Scenario12,B
0,-1.7015118047422133,Scenario12,B
1,-1.6455510420697457,Scenario12,B
2,-1.608468846889529,Scenario12,B
3,-1.581219748505354,Scenario12,B
4,-1.5548230252139805,Scenario12,B
5,-1.5292392630066796,Scenario12,B
6,-1.504411640334732,Scenario12,B
7,-1.4802612980869747,Scenario12,B
8,-1.4567043813810399,Scenario12,B
9,-1.433651029069452,Scenario12,B
10,-1.4110107655107287,Scenario12,B
11,-1.3887175016259254,Scenario12,B
12,-1.3667558714502095,Scenario12,B
13,-1.3451544204025654,Scenario12,B
14,-1.32395814376913,Scenario12,B
15,-1.3032239625483746,Scenario12,B
16,-1.2830527884952694,Scenario12,B
17,-1.263579099160527,Scenario12,B
18,-1.2450046469144533,Scenario12,B
19,-1.227529940287644,Scenario12,B
20,-1.2112748918827418,Scenario12,B
21,-1.1963231498380413,Scenario12,B
22,-1.182763015367468,Scenario12,B
23,-1.17064010202866,Scenario12,B
24,-1.1599640768206885,Scenario12,B
25,-1.1523498040810165,Scenario12,B
26,-1.1516864000422244,Scenario12,B
27,-1.153494169843142,Scenario12,B
28,-1.1555505623636166,Scenario12,B
29,-1.1602422122656175,Scenario12,B
30,-1.1670012983368578,Scenario12,B
31,-1.1749982451422436,Scenario12,B
32,-1.1820160551334573,Scenario12,B
33,-1.1855171815897365,Scenario12,B
0,-2.813094300444265,Scenario12,B
1,-2.786167331443399,Scenario12,B
2,-2.760519579454114,Scenario12,B
3,-2.7361648530622595,Scenario12,B
4,-2.7131342888436882,Scenario12,B
5,-2.6914368860310653,Scenario12,B
6,-2.671047223057955,Scenario12,B
7,-2.651935306447351,Scenario12,B
8,-2.634084113138159,Scenario12,B
9,-2.6174856888056506,Scenario12,B
10,-2.602129977747744,Scenario12,B
11,-2.58800144993723,Scenario12,B
12,-2.575069192664233,Scenario12,B
13,-2.563294008343362,Scenario12,B
14,-2.55263757496693,Scenario12,B
15,-2.5430606977912067,Scenario12,B
16,-2.5345317539133365,Scenario12,B
17,-2.527025559428174,Scenario12,B
18,-2.520510467515458,Scenario12,B
19,-2.5149503593698816,Scenario12,B
20,-2.5102991239715022,Scenario12,B
21,-2.5064785582054783,Scenario12,B
22,-2.503338233527515,Scenario12,B
23,-2.5003416387394743,Scenario12,B
24,-2.4701649310301037,Scenario12,B
0,-3.0274442265860912,Scenario12,B
1,-2.9511733926559858,Scenario12,B
2,-2.8685586623177284,Scenario12,B
3,-2.7884069260074558,Scenario12,B
4,-2.716946204310294,Scenario12,B
5,-2.65761672433129,Scenario12,B
6,-2.6230148060777685,Scenario12,B
7,-2.6060729683432045,Scenario12,B
8,-2.590301157098536,Scenario12,B
9,-2.575711826900517,Scenario12,B
10,-2.5623183127358624,Scenario12,B
11,-2.5501391256786476,Scenario12,B
12,-2.539178444559728,Scenario12,B
13,-2.5294062030036075,Scenario12,B
14,-2.520770976406136,Scenario12,B
15,-2.513231791838112,Scenario12,B
16,-2.5067485598143193,Scenario12,B
17,-2.5012717421794224,Scenario12,B
18,-2.496733307762849,Scenario12,B
19,-2.4930538740489725,Scenario12,B
20,-2.4901400504575184,Scenario12,B
21,-2.489693277505457,Scenario12,B
22,-2.488735196124181,Scenario12,B
0,-2.858464849454436,Scenario12,B
1,-2.8265616180304596,Scenario12,B
2,-2.7883381161155114,Scenario12,B
3,-2.740191230042025,Scenario12,B
4,-2.6794790188531836,Scenario12,B
5,-2.6184205677177257,Scenario12,B
6,-2.573094849690006,Scenario12,B
7,-2.5438921143357494,Scenario12,B
8,-2.5132507238371846,Scenario12,B
9,-2.4947694674151593,Scenario12,B
10,-2.4803224747367403,Scenario12,B
11,-2.4671754385651643,Scenario12,B
12,-2.4553053641712994,Scenario12,B
13,-2.4446829942467048,Scenario12,B
14,-2.435272263591206,Scenario12,B
15,-2.4270260739004206,Scenario12,B
16,-2.4198839764830806,Scenario12,B
17,-2.413777756573455,Scenario12,B
18,-2.408638863059961,Scenario12,B
19,-2.4043879112092563,Scenario12,B
20,-2.4013073727843404,Scenario12,B
21,-2.40182239739301,Scenario12,B
22,-2.4030519078852923,Scenario12,B
23,-2.404064531627893,Scenario12,B
24,-2.4017349784347113,Scenario12,B
0,-3.6225450337629237,Scenario12,B
1,-3.60024999597892,Scenario12,B
2,-3.5788483630192056,Scenario12,B
3,-3.5584948409685566,Scenario12,B
4,-3.5393331978974194,Scenario12,B
5,-3.521496817832864,Scenario12,B
6,-3.5051394164454415,Scenario12,B
7,-3.4904027376470346,Scenario12,B
8,-3.477376020931683,Scenario12,B
9,-3.466092853208218,Scenario12,B
10,-3.4565033962339973,Scenario12,B
11,-3.448491585209993,Scenario12,B
12,-3.441926242736312,Scenario12,B
13,-3.436678708065612,Scenario12,B
14,-3.4325636457458617,Scenario12,B
15,-3.428964898414138,Scenario12,B
16,-3.3950010193367577,Scenario12,B
0,-2.786258161403692,Scenario12,B
1,-2.757751340106022,Scenario12,B
2,-2.730199110718499,Scenario12,B
3,-2.703589642690038,Scenario12,B
4,-2.677936974546481,Scenario12,B
5,-2.6532846906076486,Scenario12,B
6,-2.6296635537372106,Scenario12,B
7,-2.6070992342548878,Scenario12,B
8,-2.5856419039802363,Scenario12,B
9,-2.565352366659858,Scenario12,B
10,-2.546292677015331,Scenario12,B
11,-2.5285215069616407,Scenario12,B
12,-2.512103740101539,Scenario12,B
13,-2.4971130795258825,Scenario12,B
14,-2.4835926174567953,Scenario12,B
15,-2.4715434902556885,Scenario12,B
16,-2.4609390149913537,Scenario12,B
17,-2.451725789911537,Scenario12,B
18,-2.4438392793637758,Scenario12,B
19,-2.4371970040169093,Scenario12,B
20,-2.4316942747666266,Scenario12,B
21,-2.4272229491978257,Scenario12,B
22,-2.4236709756583483,Scenario12,B
23,-2.4208921542691133,Scenario12,B
24,-2.418633029881387,Scenario12,B
25,-2.416018183220373,Scenario12,B
26,-2.39158940423094,Scenario12,B
0,-1.9632091691948599,Scenario12,B
1,-1.9931775711527546,Scenario12,B
2,-2.019189461985916,Scenario12,B
3,-2.0434085431331557,Scenario12,B
4,-2.0649792297585243,Scenario12,B
5,-2.077365610492602,Scenario12,B
6,-2.0842704876112492,Scenario12,B
7,-2.0896104545966354,Scenario12,B
8,-2.093739327376316,Scenario12,B
9,-2.096722176093884,Scenario12,B
10,-2.0988861602982594,Scenario12,B
11,-2.100507975942876,Scenario12,B
12,-2.1014098807706185,Scenario12,B
13,-2.101703941287209,Scenario12,B
14,-2.1019723147112828,Scenario12,B
15,-2.1022437488913552,Scenario12,B
16,-2.1027040612385717,Scenario12,B
17,-2.1032891720323974,Scenario12,B
18,-2.1039075877016375,Scenario12,B
19,-2.1044812697393644,Scenario12,B
20,-2.1048432365203604,Scenario12,B
21,-2.104494335287166,Scenario12,B
0,-2.46221920701168,Scenario12,C
1,-2.4122580889152343,Scenario12,C
2,-2.3644788321504064,Scenario12,C
3,-2.3168250141267435,Scenario12,C
4,-2.346641679133624,Scenario12,C
5,-2.3722491527242164,Scenario12,C
6,-2.3898118229585723,Scenario12,C
7,-2.3737688651666624,Scenario12,C
8,-2.3496454682792285,Scenario12,C
9,-2.3258241049556596,Scenario12,C
10,-2.2870601920996716,Scenario12,C
11,-2.2278573692539734,Scenario12,C
12,-2.1713833826915088,Scenario12,C
13,-2.1221223317161115,Scenario12,C
14,-2.0769731406014866,Scenario12,C
15,-2.0343374630798343,Scenario12,C
16,-1.994296167472026,Scenario12,C
17,-1.9709797843800756,Scenario12,C
18,-1.9534934791395453,Scenario12,C
19,-1.935931107377644,Scenario12,C
20,-1.9081678884607796,Scenario12,C
21,-1.8622622730845295,Scenario12,C
22,-1.8242842389781913,Scenario12,C
23,-1.7932167837774384,Scenario12,C
24,-1.8061317693344265,Scenario12,C
25,-1.8181756129979592,Scenario12,C
26,-1.8321897956982278,Scenario12,C
27,-1.8363999853986346,Scenario12,C
28,-1.8351850656555866,Scenario12,C
29,-1.8334247604929461,Scenario12,C
30,-1.7975375809060414,Scenario12,C
0,-1.9365506313769272,Scenario12,C
1,-1.8739136356589934,Scenario12,C
2,-1.8132050484985625,Scenario12,C
3,-1.7555496367299748,Scenario12,C
4,-1.690433923541593,Scenario12,C
5,-1.6268215875181258,Scenario12,C
6,-1.5658562075636144,Scenario12,C
7,-1.555833755292754,Scenario12,C
8,-1.5698955939107178,Scenario12,C
9,-1.5833364522038638,Scenario12,C
10,-1.5864245172469875,Scenario12,C
11,-1.5734836834934172,Scenario12,C
12,-1.561124093566271,Scenario12,C
13,-1.549454730223795,Scenario12,C
14,-1.5701387738653587,Scenario12,C
15,-1.590504474064203,Scenario12,C
16,-1.619809774938161,Scenario12,C
17,-1.6149969761950995,Scenario12,C
18,-1.5963561795211396,Scenario12,C
19,-1.5838878480007277,Scenario12,C
20,-1.5811500838102532,Scenario12,C
21,-1.598730937767293,Scenario12,C
22,-1.6146977244397398,Scenario12,C
23,-1.6279396526826635,Scenario12,C
24,-1.6529497528317465,Scenario12,C
25,-1.6736004323264013,Scenario12,C
26,-1.6894115543231425,Scenario12,C
27,-1.685850507560006,Scenario12,C
0,-2.058939549664049,Scenario12,C
1,-2.0687696415443124,Scenario12,C
2,-2.0783120816148433,Scenario12,C
3,-2.091234633834821,Scenario12,C
4,-2.024084363768728,Scenario12,C
5,-1.9582626830093162,Scenario12,C
6,-1.895149277134153,Scenario12,C
7,-1.8503422617564365,Scenario12,C
8,-1.8151599498461208,Scenario12,C
9,-1.7819656257144836,Scenario12,C
10,-1.748788437649473,Scenario12,C
11,-1.7204718384704938,Scenario12,C
12,-1.6938103758766672,Scenario12,C
13,-1.6687924452423555,Scenario12,C
14,-1.7115041478658914,Scenario12,C
15,-1.754835694896904,Scenario12,C
16,-1.7997441522478064,Scenario12,C
17,-1.8113935299502624,Scenario12,C
18,-1.8086584228486637,Scenario12,C
19,-1.8064252901975129,Scenario12,C
20,-1.8126830100230362,Scenario12,C
21,-1.8330425454219603,Scenario12,C
22,-1.8555292196869848,Scenario12,C
23,-1.8771271603393536,Scenario12,C
24,-1.8715354920189258,Scenario12,C
25,-1.8658198367535173,Scenario12,C
26,-1.860106408715559,Scenario12,C
27,-1.8575734271018594,Scenario12,C
28,-1.8560786070925708,Scenario12,C
29,-1.8517640595685676,Scenario12,C
0,-1.8372639753278048,Scenario12,C
1,-1.8375000065761857,Scenario12,C
2,-1.837251496040262,Scenario12,C
3,-1.8218760025596494,Scenario12,C
4,-1.8060459776213604,Scenario12,C
5,-1.7910429737672655,Scenario12,C
6,-1.8301847049729205,Scenario12,C
7,-1.898734348676987,Scenario12,C
8,-1.9683091205367962,Scenario12,C
9,-2.0239778505480053,Scenario12,C
10,-2.047409263196034,Scenario12,C
11,-2.0700719991957577,Scenario12,C
12,-2.091971823105071,Scenario12,C
13,-2.130205498214951,Scenario12,C
14,-2.170069772521776,Scenario12,C
15,-2.1848093853790957,Scenario12,C
16,-2.1608633847319743,Scenario12,C
17,-2.117499762764689,Scenario12,C
18,-2.0731180531535625,Scenario12,C
19,-2.0313085427736715,Scenario12,C
20,-1.9934822895856832,Scenario12,C
21,-1.9566623100827634,Scenario12,C
22,-1.9209147533694066,Scenario12,C
23,-1.871229895839276,Scenario12,C
24,-1.823772202467202,Scenario12,C
25,-1.7786420841110389,Scenario12,C
26,-1.7550930882628224,Scenario12,C
27,-1.7430069928372047,Scenario12,C
28,-1.732966554204017,Scenario12,C
29,-1.7218138260639053,Scenario12,C
30,-1.706641064340656,Scenario12,C
31,-1.6936365659063166,Scenario12,C
32,-1.6843800055847682,Scenario12,C
33,-1.6727621464622844,Scenario12,C
34,-1.6674914946372108,Scenario12,C
35,-1.6630494690309026,Scenario12,C
36,-1.6783244769275905,Scenario12,C
37,-1.7014742693181442,Scenario12,C
38,-1.7207740068343769,Scenario12,C
39,-1.7115218475262344,Scenario12,C
0,-3.351368014509842,Scenario12,C
1,-3.382098102295424,Scenario12,C
2,-3.4741233040375956,Scenario12,C
3,-3.5672447059247405,Scenario12,C
4,-3.6660587315761046,Scenario12,C
5,-3.7166691716529883,Scenario12,C
6,-3.7685670144224455,Scenario12,C
7,-3.8234926959465367,Scenario12,C
8,-3.7592283223522953,Scenario12,C
9,-3.6423193568795083,Scenario12,C
10,-3.5294879780152746,Scenario12,C
11,-3.448283691175401,Scenario12,C
12,-3.41811500197292,Scenario12,C
13,-3.3885209815393336,Scenario12,C
14,-3.3580814906951897,Scenario12,C
15,-3.3049034204141066,Scenario12,C
16,-3.2556155482145153,Scenario12,C
17,-3.2101596010781996,Scenario12,C
18,-3.219126118493518,Scenario12,C
19,-3.2541692289836557,Scenario12,C
20,-3.288853531122095,Scenario12,C
21,-3.306292415507076,Scenario12,C
22,-3.29053554034105,Scenario12,C
23,-3.2761993277943606,Scenario12,C
24,-3.263209692954507,Scenario12,C
25,-3.2454668714762174,Scenario12,C
0,-2.711097326360367,Scenario12,C
1,-2.731910679405941,Scenario12,C
2,-2.753711608220602,Scenario12,C
3,-2.7751218398908657,Scenario12,C
4,-2.7534131619735858,Scenario12,C
5,-2.7322761837950624,Scenario12,C
6,-2.7118436658802034,Scenario12,C
7,-2.694789376811551,Scenario12,C
8,-2.67970453527071,Scenario12,C
9,-2.6652743839834767,Scenario12,C
10,-2.6392073505132467,Scenario12,C
11,-2.5904192053670094,Scenario12,C
12,-2.5445734176658616,Scenario12,C
13,-2.50168591323058,Scenario12,C
14,-2.446332009538742,Scenario12,C
15,-2.3937806932065935,Scenario12,C
16,-2.3453701945919496,Scenario12,C
17,-2.3348639474308155,Scenario12,C
18,-2.342505418644118,Scenario12,C
19,-2.3504837777633627,Scenario12,C
20,-2.3451068257452503,Scenario12,C
21,-2.3142051824484833,Scenario12,C
22,-2.2863741916763436,Scenario12,C
23,-2.257620710740714,Scenario12,C
24,-2.228829522352158,Scenario12,C
25,-2.203096896701162,Scenario12,C
26,-2.180273221106524,Scenario12,C
27,-2.182713302434564,Scenario12,C
28,-2.1914584762219094,Scenario12,C
0,-2.511720739295655,Scenario12,C
1,-2.4668759663769664,Scenario12,C
2,-2.421458926945274,Scenario12,C
3,-2.37291370252731,Scenario12,C
4,-2.326585499955476,Scenario12,C
5,-2.2827556666263176,Scenario12,C
6,-2.234190705245344,Scenario12,C
7,-2.184036953431084,Scenario12,C
8,-2.1349520585282353,Scenario12,C
9,-2.122085578974067,Scenario12,C
10,-2.1768388995726835,Scenario12,C
11,-2.2337158113487883,Scenario12,C
12,-2.2915674599535008,Scenario12,C
13,-2.293448441125176,Scenario12,C
14,-2.2955824800586795,Scenario12,C
15,-2.298142194737996,Scenario12,C
16,-2.296627377444776,Scenario12,C
17,-2.293525866606621,Scenario12,C
18,-2.2911422815281792,Scenario12,C
19,-2.2946377259099977,Scenario12,C
20,-2.3087645690441074,Scenario12,C
21,-2.3225760068512846,Scenario12,C
22,-2.3385308046609294,Scenario12,C
23,-2.3244691344662805,Scenario12,C
24,-2.2708789282539845,Scenario12,C
0,-3.082527452925583,Scenario12,C
1,-3.0632715624547924,Scenario12,C
2,-3.0445502373281097,Scenario12,C
3,-3.03611901869091,Scenario12,C
4,-3.0472798206020846,Scenario12,C
5,-3.058137094742037,Scenario12,C
6,-3.0687927537804494,Scenario12,C
7,-3.06370148690318,Scenario12,C
8,-3.059141091779147,Scenario12,C
9,-3.0553236518882336,Scenario12,C
10,-3.061214148015039,Scenario12,C
11,-3.072087990160102,Scenario12,C
12,-3.087314228623766,Scenario12,C
13,-3.1130302104073095,Scenario12,C
14,-3.1592095348449183,Scenario12,C
15,-3.205020977748529,Scenario12,C
16,-3.2544476745950863,Scenario12,C
17,-3.2558674015438833,Scenario12,C
18,-3.2263606556544637,Scenario12,C
0,-1.894204355998847,Scenario12,C
1,-1.8727644028704513,Scenario12,C
2,-1.8595517267050568,Scenario12,C
3,-1.8467435283029543,Scenario12,C
4,-1.834285901347175,Scenario12,C
5,-1.8530476507482145,Scenario12,C
6,-1.8868374784991766,Scenario12,C
7,-1.919783239365917,Scenario12,C
8,-1.9501357334692608,Scenario12,C
9,-1.9725180288405575,Scenario12,C
10,-1.994105637361137,Scenario12,C
11,-2.014914736509887,Scenario12,C
12,-1.9971128311325257,Scenario12,C
13,-1.9798167284100894,Scenario12,C
14,-1.9631862890317193,Scenario12,C
15,-1.9865756353324007,Scenario12,C
16,-2.0234384091716424,Scenario12,C
17,-2.0600903399455257,Scenario12,C
18,-2.085715124883407,Scenario12,C
19,-2.083495277802438,Scenario12,C
20,-2.081319887767558,Scenario12,C
21,-2.0805969990514406,Scenario12,C
22,-2.1071826255366934,Scenario12,C
23,-2.1337902294099917,Scenario12,C
24,-2.1617373778264306,Scenario12,C
25,-2.160373272990739,Scenario12,C
26,-2.1437011147155514,Scenario12,C
27,-2.1283386314841177,Scenario12,C
28,-2.1097389774589224,Scenario12,C
29,-2.0832737986988503,Scenario12,C
30,-2.0601873337067804,Scenario12,C
31,-2.0403082627015583,Scenario12,C
32,-2.0640340059991367,Scenario12,C
33,-2.0881054187862693,Scenario12,C
34,-2.1119431921358394,Scenario12,C
35,-2.1433716016413316,Scenario12,C
36,-2.1651979941660926,Scenario12,C
0,-2.5291011414014215,Scenario12,C
1,-2.4540904309822418,Scenario12,C
2,-2.3762466033974508,Scenario12,C
3,-2.3226543350125928,Scenario12,C
4,-2.3183517536650426,Scenario12,C
5,-2.3155653606598507,Scenario12,C
6,-2.311284693381336,Scenario12,C
7,-2.272031274866504,Scenario12,C
8,-2.278059745626222,Scenario12,C
9,-2.3055173804639897,Scenario12,C
10,-2.3744144263636557,Scenario12,C
11,-2.4425046214633084,Scenario12,C
12,-2.4721783993693713,Scenario12,C
13,-2.479486742761878,Scenario12,C
14,-2.4588440869913955,Scenario12,C
15,-2.440481376538366,Scenario12,C
16,-2.424307246644031,Scenario12,C
17,-2.3692323123879113,Scenario12,C
18,-2.3176310052127396,Scenario12,C
19,-2.269544471759546,Scenario12,C
20,-2.2556307240166396,Scenario12,C
21,-2.259188607689811,Scenario12,C
22,-2.2642543229438665,Scenario12,C
23,-2.2679706989151094,Scenario12,C
24,-2.2675151672159357,Scenario12,C
25,-2.270042895967519,Scenario12,C
26,-2.27718094595871,Scenario12,C
27,-2.256135952900925,Scenario12,C
28,-2.237194301084475,Scenario12,C
29,-2.2203261239150534,Scenario12,C
30,-2.201522398970412,Scenario12,C
31,-2.1829132533670546,Scenario12,C
32,-2.166419603485535,Scenario12,C
33,-2.1643233068610757,Scenario12,C
34,-2.1964818776533335,Scenario12,C
35,-2.2299036011926745,Scenario12,C
36,-2.262711928114748,Scenario12,C
37,-2.2147619334248723,Scenario12,C
38,-2.171790685124332,Scenario12,C
39,-2.1338314833857948,Scenario12,C
40,-2.144764276679292,Scenario12,C
41,-2.1820042421319656,Scenario12,C
42,-2.175486267883796,Scenario12,C
0,-4.072439611651289,Scenario12,C
1,-4.103665084954577,Scenario12,C
2,-4.05843402261949,Scenario12,C
3,-3.9850404863636313,Scenario12,C
4,-3.924246663265023,Scenario12,C
5,-3.8886261303103558,Scenario12,C
6,-3.896103141799932,Scenario12,C
7,-3.903468073449292,Scenario12,C
8,-3.917614276785609,Scenario12,C
9,-3.9894423723857164,Scenario12,C
10,-4.059995113317983,Scenario12,C
11,-4.12954956085062,Scenario12,C
12,-4.11673344692953,Scenario12,C
13,-4.022689422920177,Scenario12,C
0,-3.8154767080198915,Scenario12,C
1,-3.7864232115434295,Scenario12,C
2,-3.7729855163935984,Scenario12,C
3,-3.7647972424158356,Scenario12,C
4,-3.7620154560140913,Scenario12,C
5,-3.762092775332169,Scenario12,C
6,-3.7653148775645873,Scenario12,C
7,-3.757437831855004,Scenario12,C
8,-3.7250954619771175,Scenario12,C
9,-3.692273815649596,Scenario12,C
10,-3.6603464020388325,Scenario12,C
11,-3.639669848066496,Scenario12,C
12,-3.620633043873356,Scenario12,C
13,-3.603162977452361,Scenario12,C
14,-3.6321364448016293,Scenario12,C
15,-3.6837355520603845,Scenario12,C
16,-3.7375690526037424,Scenario12,C
17,-3.798040134001279,Scenario12,C
18,-3.8697904935513106,Scenario12,C
19,-3.945317119300178,Scenario12,C
0,-3.662424144472105,Scenario12,C
1,-3.683564959250591,Scenario12,C
2,-3.704324242949734,Scenario12,C
3,-3.7284037878949414,Scenario12,C
4,-3.7749005291706963,Scenario12,C
5,-3.8214950245376325,Scenario12,C
6,-3.870683114494166,Scenario12,C
7,-3.9143565897914683,Scenario12,C
8,-3.9546993371394303,Scenario12,C
9,-3.9964269135970594,Scenario12,C
10,-4.017756865552449,Scenario12,C
11,-3.994084304865189,Scenario12,C
12,-3.972611883340928,Scenario12,C
13,-3.953240939127533,Scenario12,C
14,-3.9801113394956156,Scenario12,C
0,-3.0382652931435707,Scenario12,C
1,-2.977917164418315,Scenario12,C
2,-2.9487128758776233,Scenario12,C
3,-2.9205362968061572,Scenario12,C
4,-2.893394714236246,Scenario12,C
5,-2.8487825344932642,Scenario12,C
6,-2.806263171030351,Scenario12,C
7,-2.7658752277682908,Scenario12,C
8,-2.6980834631284516,Scenario12,C
9,-2.622226477813512,Scenario12,C
10,-2.5517701226182483,Scenario12,C
11,-2.495559456348384,Scenario12,C
12,-2.4678017605681406,Scenario12,C
13,-2.4419385912111835,Scenario12,C
14,-2.421772054551442,Scenario12,C
15,-2.4332103584852245,Scenario12,C
16,-2.4486665388231663,Scenario12,C
17,-2.4661775586379786,Scenario12,C
18,-2.4844220273797335,Scenario12,C
19,-2.502620531005037,Scenario12,C
20,-2.5199109137330264,Scenario12,C
21,-2.5316950345694833,Scenario12,C
22,-2.533805307740699,Scenario12,C
23,-2.534467771518481,Scenario12,C
24,-2.533637014266589,Scenario12,C
25,-2.475666159742747,Scenario12,C
